ID,Tweet,True Label,BERT 22,BERT 9,BERT,,Model vs Model,T test
759,ha_hito_hishi_hih_hina_hi7_otor_hi2_otka_hidiffrence_hijo_hih_hiwo_hipta_hihoga_hiq_hih_hi_otqki_hiyadav_hik_hialawa_hibhi_hicaste_enh_hijo_hiki_hiakhilesh_hiyadav_hibhul_higye_hithe_hi,0,0,0,0,,,
3055,dangal_hikal_hise_hi_otchutyaapa_hiaaj_hise_hi_otaamirkhan_ot,1,0,1,0,,,
2813,yo_enyo_enhoney_ensingh_hi_otupar_hiupar_hiupar_hiupar_hiupar_hiupar_hiin_hithe_hiair_en_otashok_hidinda_hi_otok_hi,1,1,1,1,,,
1083,doobte_hiko_hiad_hihominem_hika_hisahara_hi,0,0,0,0,,,
1380,sir_en_otdominos_hika_hipizza_enmangwa_hilo_hidinner_enme_hi_otaajkal_hismall_enme_hibhi_hicheeze_hiburst_enaa_hiraha_hihai_hi_ot,1,1,1,1,,,
1918,publicitystunts_otstupid_otmumbai_otolympics_ot_otkyuki_hishobha_hinai_hideti_hiaisi_hibaatein_hipic twitter com migst2757j_ot,0,0,0,0,,,
2978,_ot_otrahul_otgandhi_otis_hion_endo_hi_otpe_hi,0,0,1,0,,,
2743,in_hienglish_en_otit_en_ots_hiaapbreakup_otin_hihindi_en_otit_en_ots_hi_otjhaadu_hike_hitinke_hibikhar_higaye_hi_ot_ot,1,1,1,1,,,
597,_otroadies_endelhi_enaudition_en_otraghu_hi_otaaj_hitak_hikuch_hiadventurous_enkiya_hihai_hi_otguy_en_otsir_enmain_hiroz_hithande_hipani_hise_hinaha_hiraha_hihoon_hi_otraghu_hi_ot_otroadies_ensalute_en_ot,1,1,1,1,,,
248,aaj_hikhane_himein_hikya_hibanau_hi_ot_otbas_hiconsent_enchal_hijayega_hi_ot,1,0,1,0,,,
2599,_ot_otbhabhi_hiji_hisahi_hikaha_hiaapne_hi,0,0,0,0,,,
850,koi_hidoodh_hika_hidhula_hinahi_hihai_hiyaha_hi_otsab_hibeer_enke_hidhule_hihai_hi,1,1,1,1,,,
1205,kitna_hibhi_hibahar_hiwale_himodi_otji_hiko_hipraise_enkuch_himaa_hike_hilode_enindians_en_otaaptards_hiand_enliberals_en_otunhe_hihamesha_higaali_hidete_hirahenge_hiso_enwhats_enthe_hipoint_en,1,1,1,1,,,
1804,_ot_otjaa_hibhai_hisawari_hidhoond_hi_ot_ot,0,0,0,0,,,
2624,ladke_hikya_hiraksha_hikarenge_hi_otaaj_hitoh_hidesh_hiki_hibetiyon_hine_hilaaj_hibacha_hili_hiindia_enki_hiolympics_enmein_hi_otpvsindhu_otbadminton_otsakshimalik_otrio2016_ot,0,0,0,0,,,
1252,shivaji_hipark_enkids_en_otmumbai_hiindians_en_ot,1,0,0,1,,,
3280,kyun_hi_otnahana_hihai_hi_otrt_enrt_otyaar_hiholi_hikab_hihai_hi_ot,0,0,0,0,,,
1466,tumhara_hikutta_hitumhari_hibilli_entumhara_hinephew_entumhara_hisoft_entoy_ensab_hiaww_hiso_encute_enahi_hibehen_hi_otbas_hihamein_hina_hidikhao_hi_ot,0,1,1,1,,,
1704,har_hisaal_hibudget_enho_hiya_hina_hih_hi_otladkiyon_hika_hibhaav_hibas_hibadta_hihi_hijaa_hiraha_hihai_hi_ot,1,1,1,1,,,
1679,de_hidi_hihamein_hiazaadi_hibina_hi_ot_otbina_hibaal_hi_otsabarmati_hike_hisant_hitune_hikar_hidiya_hikamaal_hi_ottensionnahilenekacircuit_otbapuhaina_ot,1,1,1,1,,,
372,madarchod_hiraat_hiko_hi12_ot_ot30_otbaje_hi10000_otki_hilad_hikyu_hijala_hirahe_hiho_hibhosdike_hi,1,1,1,1,,,
261,dilwale_hidulhaniya_hiwapas_hile_hijaao_hi_otupcomingsequels_ot,1,0,1,1,,,
2448,achhe_hitweets_enki_hitoh_hikadar_hihi_hinahi_hihai_hibhencho_hi,0,1,0,1,,,
2934,farzi_hipm_enfarzi_hicaste_enfarzee_hichaiwala_hifarzee_hishadi_hifarzee_hivikas_hifarzee_hidegree_enfarzee_hiitihas_hifarzee_hisuportrs_hifarzee_hideshbhakty_hipmfarzidegree_ot,0,0,0,0,,,
1575,_otki_hibaatein_hishobha_hinahi_hideti_hiolympics_ot,0,0,0,0,,,
2603,ha_hiterrorist_enkaise_hiho_hisakta_hihai_hicaste_ento_hidekh_hilo_hibhayya_hipehle_hi,0,0,0,0,,,
1976,ye_hiishq_hinahi_hiaasan_hibas_hiitna_hisamajh_hilije_hi_otchutyaap_hika_hidariya_hihai_hiaur_hichud_hike_hijaana_hihai_hi_ot,1,1,1,1,,,
729,_otayesha_hizubair_hiqureshi_himere_hifather_enka_hiname_enaur_hicaste_en,0,0,0,0,,,
3348,_ot_othaan_hibc_enyahi_hibaaki_hireh_higaya_hihai_hibaad_himein_hishahid_hihone_hiabhi_hibolega_hitu_hi,1,1,1,1,,,
1013,_ot_otftii_hike_hisenior_encitizen_enab_hiaward_enke_hikarenge_hibhi_hikya_hi,0,0,0,0,,,
1508,paytm_hikaro_hiaise_higaate_hihai_hijaise_hifree_enmein_hisab_hide_hirahe_hihai_hi_ot,1,1,1,1,,,
958,in_hishort_en_otno_enwar_hiis_himore_enlethal_enthan_encaste_enwars_en_otchaavulo_hivijayam_hianta_hi_otaiyyo_hi_otkanche_ot,0,0,0,0,,,
789,dhoni_otke_hicharacter_enpar_hishaq_himat_hikaro_hibey_en_otgalti_hiladko_hise_hiho_hijaati_hihai_hi,1,1,0,0,,,
3007,_otcaste_enhai_hior_hiwo_higai_hijaat_hijinhe_hipunjabi_hicm_enbarsasht_hinahi_hi_othum_hipunjabi_hine_hito_hi50_otsaal_hise_hinahi_hisocha_hiki_hijaat_hicm_enhai_hi,0,0,0,0,,,
2064,rahane_hime_himeri_hitest_enwali_hitweet_enpadh_hili_hi_otlol_hisenti_hiho_higaya_hi_otachcha_hihai_hi_ot_ot,0,1,1,1,,,
596,jab_hitak_hi_ot_otrahenge_hi_otriots_en_otmob_enviolence_enhoye_hirahenge_hi_otkyuki_hiinki_hirozi_hiroti_hiyahin_hise_hiaati_hihai_hi_otso_enlet_en_ots_histarve_enthem_ennow_en,0,0,0,0,,,
1288,dilli_himein_hikiran_hiaye_hiya_hikejriwal_otlekin_hiup_enmein_hijab_hitak_hichootiye_hizinda_hihain_himulayam_hihi_hiata_hirahega_hi_ot,1,1,1,1,,,
1151,malai_hichop_enka_hinashta_hipic twitter com dsd1fal8dl_ot,1,0,0,0,,,
2836,anurag_hikashyap_hi_ots_himahabharat_hi_otnawazuddin_hisiddique_hias_hiarjun_hikilling_enduryodhan_hiwithin_enfirst_en5_otmins_hiof_enthe_himovie_enwith_enhis_engaalis_hi_ot,1,1,1,1,,,
1608,rashtrapati_hibhavan_hihas_enjust_enone_enloopic_hi_ottwitter_en_otcom w9ldydgchz_hi,0,0,0,0,,,
2392,airtel_hika_hi4g_otnetwork_enkam_hi_otfarji_hinetwork_enzyaada_hihai_hi_ot,1,0,1,0,,,
69,utha_hija_hibhai_hi_ottweet_ennahi_hikarna_hikya_hi_ot,0,0,0,0,,,
3084,bhaag_hidipa_hibhaag_hipachad_hisakshi_hipachad_hismash_ensindhu_hismash_enrio2016_otindiaatrio_otolympics_otindia4sindhu_otdipakarmakar_otsakshimalik_ot,0,0,0,0,,,
339,agar_hichaar_hiladkiyon_hine_hibhai_hiko_hilootna_hihi_hitha_hitoh_hiuske_hipaise_hinahi_hijawaani_hiloot_hite_hi_otbechara_hivirgin_en_ot,1,1,1,1,,,
2596,jor_hise_hipoetry_enlagi_hihai_hi_ot,0,0,0,0,,,
2583,woh_hidekho_hi_otchota_hibheem_hi_ot_otsmall_enkidpic_hi_ottwitter_en_otcom 5appvmv3tm_hi,0,1,1,0,,,
526,tl_enpar_hikhushi_hiki_hilehar_hidaud_higayee_hi_otgayle_enke_hijaate_hihi_hi,0,1,1,1,,,
1329,indian_enidol_enwalon_hi_otjab_hipakana_hihi_hitha_hito_hisonakshi_hisinha_hikyon_hi_otsonali_hibendre_hiko_hirakh_hilete_hi_otkam_hise_hikam_hishakal_hito_hiachhi_hithi_hi_ot,1,1,1,1,,,
393,matdaan_hiki_hiparchi_hileke_hiraho_hitaiyaar_hibadliyesarkarbadliyebihar_ot,0,0,0,0,,,
1334,kal_hise_higaali_hibolna_hiband_hibhencho_hi_ot,0,0,0,0,,,
636,yahan_hijihad_enbhi_hilove_enwala_hihota_hihai_hi_otye_hihai_himera_hiindia_en_ot,0,0,1,0,,,
1865,aisa_hilag_hiraha_hihai_hi_otbeti_hiki_hishaadi_hihai_hiaur_hiaakhiri_hime_hitent_enwaala_hiphone_enuthana_hiband_hikarde_hi_otwtf_hihindi_encommentary_en_otwt20final_ot,1,1,1,1,,,
387,_otram_otkirpal_hiji_hiko_hitumne_hichhora_hinahi_hipariwar_hike_hiaage_hi_otcaste_enka_hibaat_hikarta_hihai_hilomri_hikahika_hi,0,0,0,0,,,
2486,sangakkara_hiaur_hijayawardene_hike_hikitne_hiretirements_enbaaki_hihain_hi_othar_hi4_otmahine_hime_hiekaadh_hibar_hito_hile_hihi_hilete_hihain_hi_ot,1,1,1,1,,,
2115,_ot_otwoh_higande_hi_otaur_hitum_hichutiye_hibande_hi_ot,0,0,0,0,,,
2197,ind_envs_enpak_himatch_enbarkha_hidutt_hike_hiliye_hidil_hiaur_hidimag_hiki_hiladai_hihai_hi_otdimag_hiindia_enke_hisath_hiaur_hidil_hipakistan_hike_hi_ot,1,1,1,1,,,
2085,_ot_otsir_en_otresult_endekhne_hike_hiliye_hitoh_hivote_enkar_hido_hi_otaap_hileading_enho_hirespect_ot,0,0,0,0,,,
2984,kaale_hineta_hika_hikaala_hijaadu_hiyonitishsotantrik_ot,1,0,0,1,,,
3187,_ot_otbadhai_hiho_hisir_enaap_hipapa_hiban_higaye_hi_ot,0,0,0,0,,,
285,o_hino_enno_en_otmaine_hipee_hinahi_hihai_hi_otno_en_otmaine_hipee_hinahi_hihai_hi_othaanji_hi_otmainu_hipila_hidi_higayi_hihai_hi_otpila_hidi_higayi_hihai_hi_otjo_hibhi_hihai_hisahi_hihai_hi_otmaza_hiaa_hirahi_hihai_hi,1,1,1,1,,,
2560,_ot_otaapke_hipaas_highadi_hihai_hi_otshakalse_hilagta_hihai_hiaap_hikisi_hiraah_hichalte_hise_hihi_hiwaqt_hipuch_hilete_hiho_hi,1,1,1,1,,,
2799,_otmard_hiya_hiaurat_hilalchi_hinhi_hihota_hi_otlalchi_hi_otinsan_hi_othota_hihai_hikoi_hib_higender_enho_hiskta_hi_otor_hizururat_hipaison_hiki_hikisko_hini_hihai_hi_ot,0,0,0,0,,,
1686,waiter_en_ot_otsir_enkhane_himein_hikya_hilenge_hi_otashutosh_hi_ot_otgaali_hi_ot,1,1,1,1,,,
1676,alia_enbhatt_hiplaying_enkya_hiaap_hipanchvi_hipass_ense_hitez_hihai_hifailedexperiment_ot,1,1,1,1,,,
3308,dhawan_hilokhand_hika_hiballa_hilekar_hiaya_hihai_hikya_hi,0,0,0,0,,,
760,dil_hiki_hibaaton_hiko_hidm_himein_hinahi_hilikhte_hi_otye_hifasana_hitoh_hidate_enpar_hibayaan_hihota_hihai_hi,1,1,1,1,,,
2354,gender_enequality_enchaye_hilekin_hicable_enaur_hidish_hiki_hitaar_hibhai_hitheek_hikaray_hi_otbazar_hise_hidahi_hiaur_hishan_hibiryani_himasala_hibhi_hibhai_hilae_hi_otgari_hibhi_hibhai_hidhoay_hi,0,0,0,0,,,
1884,indians_ento_hiby_engod_enoutrage_enkar_hikar_hike_himaa_hichod_hidenge_hiduniya_hiki_hiek_hidin_hi_othona_hijaana_hikuch_hinahi_hihai_hi,1,1,1,1,,,
1609,akmal_hibhai_hiaaj_hibutter_entoast_enkhaya_hitha_hikya_hi_ot,1,0,0,0,,,
323,nirbhaya_hika_hirapist_enjab_hiagli_hibaar_hirape_enkarega_hitab_hidekhte_hihai_hikitne_hilog_hioutrage_enkarte_hihai_hi,0,1,0,0,,,
2733,kabse_hiiss_hipyaase_hijhagadte_hitl_enpar_hi_otsense_enki_hiek_hiboondh_hitak_hinahi_higiri_hi_ot,0,1,1,1,,,
2714,sab_hipyar_hike_hibhooke_hihai_hi_ot,0,0,0,0,,,
151,lagta_hihai_hisuperover_himain_hibhi_hitie_enpadegi_hi_ot,0,0,1,0,,,
791,expectations_en_oteat_ensleep_enrave_enrepeat_enreality_en_ot_otbhai_hikuch_hikhaya_hinahi_hisubah_hise_hi_otbhai_hineend_hiaa_hirahi_hihai_hiaaj_hito_hibohot_hi_otyaar_hikoi_hiparty_enme_hichal_hilo_hi,1,1,1,1,,,
1845,_ot_otaap_hifarishte_hihain_hi_otaap_hise_higalti_hiho_hihi_hinahi_hisakti_hi_ot,0,1,1,1,,,
2455,_ot_otjis_hidin_hibabar_hine_hitoda_hius_hidin_hiallah_hikya_hisoch_hirahe_hithe_hi_ot,0,1,0,0,,,
774,teacher_en_otravan_hiki_hibehen_hika_hikya_hinaam_hitha_hi_otkejriwal_ot_otsnoopnakha_hi_ot,1,1,1,1,,,
2964,sab_hike_hisab_hikya_himaggi_enka_hiorder_ende_hikar_hiaaye_hihai_hi_ot,0,0,0,0,,,
1658,_otat_enrailway_enstation_en_otanushka_hi_otarre_hisamaan_hiuthane_hiwale_hiko_hibulaao_hi_otvirat_ot_otkohli_hikohli_hi_ot,1,1,1,1,,,
2987,bhai_hiye_hibowlers_enki_hiwajah_hise_hihaarne_hipar_hipress_enconference_enme_hikya_hibolna_hihota_hihai_hi_otsmith_ento_hidhoni_otindvsaus_ot,1,1,1,1,,,
1095,neem_hika_hipatta_hikadwa_hihai_hi_otpakistan_enbhadwa_hihai_hi_otindiakiawaaz_otindvspak_otthereisaidit_ot,1,1,1,1,,,
896,papa_hijitne_hivote_enaapko_himilte_hihai_hiusse_hizaya_hilog_himeri_hiflop_enfilm_endekhne_hiaate_hihai_hikhamosh_hibiharkajaichandshatrughanpic twitter com 5clzufyuqh_ot,1,1,1,1,,,
2718,madam_en_otpados_hike_hiek_hidukandar_hise_himeri_hithodi_hikahasuni_hiho_higayi_hihai_hi_ottod_hi_otfod_hikarne_himein_hikuchh_hihelp_enmil_hisakti_hihai_hikya_hi_ot,0,1,1,1,,,
2652,uttarpradesh_otdad_en_otbeta_hitohaar_hiphyuchar_hike_hiliye_hipaise_hijama_hikiye_hihai_hison_en_othaan_hipapa_hi_otbambai_hijaakar_hiek_hinayi_hiaato_hiricksaw_hikhareed_hilebe_hi,1,1,1,1,,,
156,ladko_hise_higalti_hiho_hijaati_hihai_hi_otmulayam_hisingh_hi,1,0,0,0,,,
687,_otevening_en_otkumar_enbakwas_hi_otaaj_hibohot_hithak_higaya_hi_otwife_en_otkya_hikiya_hiaaj_hiaisa_hikumar_enbakwas_hi_otbacha_hihua_hisaara_hiraitafailadiya_ot,1,1,1,1,,,
180,_ot_otdenims_enki_hisarkaar_hi_otlol_hi,0,0,0,0,,,
2267,mukesh_hiagar_hiaaj_hizinda_hihota_hitoh_hiwoh_hicancer_ense_hinahi_himarta_hi_otunionbudget2016_ot,1,0,1,1,,,
2537,_ot_otaapka_hitv_enkharaab_hihai_hiisliye_hi,0,0,0,0,,,
2065,lol_hi_otdildo_hi_otrt_en_otindia_enmatch_enbhi_hijeetega_hiaur_hidildo_hibhi_hi_ot,1,1,0,0,,,
1379,reporter_en_otsir_entanmay_hibhatt_hiki_hikamar_hika_hisize_en_otrahul_ot_otpic_hi_ottwitter_en_otcom bt0l2mp8vb_hi,0,0,1,0,,,
966,katrina_en_otkamli_hikamli_himeri_hikamli_hikamli_hisalman_hi_otzyada_hilene_hika_himood_ennahi_hitha_hi_ot,1,1,1,1,,,
2143,colors_enhas_ena_engujarati_enchannel_en_otcan_en_ott_hiwait_ento_hisee_hibalika_hivadhu_hiin_higujarati_en_ot,0,1,1,1,,,
868,oo_hi_otshiva_enne_higender_enwise_enbtaya_hi_otwaah_hire_hibhakt_hi_ot_ot_ot,0,0,0,0,,,
955,sir_en_otraita_hiphail_higaya_hihai_hi_otbro_enfist_en_ot,1,0,0,0,,,
420,makesomeonesdayin3words_otrecharge_enkarwa_hidiya_hi,1,0,0,0,,,
2997,apne_hidharm_higranthon_hiaur_hishastron_hika_higyaan_hihona_hiilliteracy_enkehlaata_hihai_hiaur_hidoosare_hike_hijanm_hiko_hikoosna_hiliteracy_en_otmera_hibharat_himahaan_hi_ot,0,0,0,0,,,
118,bavasir_hiho_hijaaye_himagar_hipyar_hinahi_hi,0,0,0,0,,,
1451,bs_hisoch_hika_hifarq_hih_hisabme_hijisme_hiap_hilog_hika_hicaste_enkuch_hijyada_hihi_hiapne_hibare_hime_hisoch_hirha_hih_hi,0,0,0,0,,,
2798,shirish_hikhan_hi_otgali_hikha_hike_hiceleb_hibanna_hibhi_hisabki_hikismat_hime_hinahi_hihota_hikrk_ot,1,1,1,1,,,
563,bas_hikaro_hi_otsuenami_hiaa_higayee_hi,0,0,0,0,,,
1817,chutiye_hicelebration_enkar_hirahe_hihai_hiya_himatam_himana_hirahe_hihai_hi_ot,0,0,0,0,,,
2368,vodafone_hichutiya_hihai_hi_ot,1,0,0,0,,,
2719,people_enin_hiindia_enjust_enwant_engossips_enlike_en_othaww_hi_otpata_hihai_higupta_enji_hika_hibeta_hiladke_hise_hipyaar_hikarta_hihai_hi_otchee_hichee_hi_othey_hibhagwaan_hi_otkya_hizamana_hi_ot_ot,1,1,1,1,,,
1988,khulle_hinahi_hihai_hiawardwinningexcuses_ot,1,0,0,0,,,
1494,_ot_otunchain_ot_otso_enjaa_hibhai_hi,0,0,0,0,,,
374,agar_himain_hikahoo_himujhe_hitumse_himohabbat_hihai_hi_otmeri_hibas_hiyeh_hihi_hichahat_hihai_hi_ottoh_hikya_higaand_himarogi_hi_ot,1,1,1,1,,,
2600,bhabhi_hika_hiphone_entha_hi_otpoora_hiek_himahine_hike_hiliye_himaayke_hija_hirahi_hihainpic_hi_ottwitter_en_otcom kwg1fuwdjl_hi,0,1,1,1,,,
1200,koi_hibhi_hielection_enjeete_hi_otchaara_hito_hilalu_othi_hikhayega_hi_ot,0,0,0,1,,,
1134,kajol_hi_otjaati_hihu_himein_hi_otsrk_hi_otjaldi_hihai_hikya_hi_otravish_hi_otjaati_hi_otbrahmin_hiya_hikshtriya_hi_otfarzipatrakarravishkumar_ot,0,1,1,1,,,
376,ishita_hisayng_hiki_hiparivar_hiwalo_hine_hiusse_himar_himar_him_highar_hise_hibhar_hinikal_hidiya_hi_otislie_hipolice_engirftar_hikarwa_hideti_hihai_hi_otdomestic_enviolence_enka_hiaropp_hi,0,0,0,0,,,
502,bhai_hi_otkyu_hiraina_enko_hishaheed_hikarwa_hirahe_hiho_hi_ot,0,0,1,1,,,
2829,lagta_hihai_hiaaj_hiyahan_hipar_hisabne_hivalentine_enmaata_hika_hivrat_hirakha_hihai_hi_ot,1,1,1,1,,,
964,kejriwal_ot_otmujhe_hichahiye_hiswaraaj_hi_otyogendra_hiyadav_hi_ot_otswa_hi_otmein_hikaun_hi_otkaun_hi_otkejriwal_otsupporters_en_otyo_enya_himadar_hi_ot_ot_otbhen_hi_ot_ot_ot_ot,1,1,1,1,,,
2598,ken_enchhe_hi_otholi_hi_otday_enchhe_hi,0,0,0,0,,,
3115,geelani_hiaur_hiowaisi_hise_hihaath_himila_hikar_hikejriwal_otne_hipoore_hibharat_hiwasiyo_hiko_hisharminda_hikiya_hihai_hikejriwalshamesindians_ot,0,1,1,1,,,
1772,hariharan_hi_otchanda_enre_hi_otchanda_hire_hi_otkabhi_hito_hizameen_hipar_hiaa_hi_otkejriwal_ot_otaa_hijaye_hito_hithoda_himujhe_hibhi_hide_hidena_hi_othariharan_hi_ot_otcries_en_ot,0,1,1,1,,,
2685,jai_hijai_himaharashtra_enmaazza_higarzaa_himaharashtra_enmaazaa_hiasi_hitusi_hiaaicha_higho_hi,0,1,1,1,,,
2766,neend_hiaaja_hinahi_hito_hikal_hise_hitujhe_hikrk_hibulaunga_hi,1,0,0,0,,,
2584,_otkoomar_otbt_hijaise_hisuyyash_hirochelle_enko_hitask_enm_hihath_himaar_hirha_hitha_hi_otwo_hib_hiviolence_entha_hi_ot,0,0,0,0,,,
486,srk_hi_otdon_hiko_hipakadna_himushkil_hihi_hinahi_hinamumkin_hihai_hi_otsalman_hi_otaur_himujhe_hipakad_hike_hibhi_hikya_hiukhad_hiliya_hi_ot,1,1,1,1,,,
358,beta_hi_ottmhe_hikoi_hilarki_hipasand_hihoto_hibatao_hi_othum_hishadi_hikra_hidenge_hi_otsach_hi_ot_othan_hi_otbas_hilarki_hiapne_hicaste_enki_hi_otgori_hiaur_hihume_hipasand_hiani_hichahiye_hidesiparents_ot,0,0,0,0,,,
1225,kisi_hiko_higaali_hidne_hika_himan_hikare_hito_hitata_hisky_enya_hivodafone_hiko_hide_hido_hi_otun_hilogo_enko_hiaadat_hipad_higai_hihai_hi_ot,1,1,1,1,,,
1966,best_enplace_enfor_ensalman_hibhai_hito_hipromote_enprem_hiratan_hidhan_hipayo_hi_ot,0,1,1,1,,,
435,taalthokke_otjis_hibhi_hicaste_enko_hiaarakshan_hihe_hiwo_hisab_hibanned_enhone_hichahiye_hi_otaur_hiitna_hihi_hidum_hihe_hiki_hipm_enko_hidirect_enchunoti_hide_hirahe_hito_hiaarkshn_hiq_hichahiye_hi,0,0,0,0,,,
3027,doodhwala_hi_otaaj_higaay_hibimaar_hiho_higayee_hi_otdoodh_hinahi_hidiya_hipootna_hi_otsick_enrabtard_hi,1,1,1,1,,,
1780,dad_en_otthere_enare_hino_enshortcuts_ento_hisuccess_en_otson_en_otpar_hired_enlight_enke_hipass_enwaali_higali_hise_highar_hijaldi_hiaata_hihai_hi_otd_hi_otisiliye_hisharma_hiji_hika_hibeta_hipass_enhua_hi,1,1,1,1,,,
143,aisa_himat_hibol_hibhai_hi_otindia_enbhi_hiwc_enapne_hihi_hidesh_hime_hijeeti_hithi_hirt_en_otaustralia_en_otapna_higaali_himein_hikutta_hibhi_hisher_hihota_hihai_hi,0,1,1,1,,,
743,in_hichutiyo_hiko_hiaadhar_hicard_enkyu_hidete_hiho_hi_ot,0,0,0,0,,,
2534,usne_himere_hidil_hika_hiwohi_hihaal_hikiya_hijo_hibabri_himasjid_hika_hihua_hisanghiemo_ot,1,1,1,1,,,
1914,_ot_otek_hibaat_hito_hiaapko_himaan_hini_hipadegi_hisir_en_otmodi_otji_hinahi_hihote_hito_hiaaj_hiaapke_hipaas_hikoi_hikaam_hinahi_hihota_hiaur_highar_hichalana_himushkil_hiho_hijata_hi_ot,1,1,1,1,,,
3160,jee_hibhar_hike_hinaach_hile_hibaby_enchampagne_enke_hishower_enmein_hi_otyaar_hitere_hika_hifan_enminister_enbaitha_hihai_hijo_hipower_enmein_hi_otmessageformycrush_ot,1,1,1,1,,,
1787,salman_hikhan_hike_hivakil_hine_hijudge_enko_hitarzan_hi_otthe_hiwonder_encar_endikhai_hiaur_hijudge_enconvince_enho_higaya_hiki_hibina_hidriver_enbhi_hicars_enkhoon_hikar_hisakti_hihain_hi_ot,1,1,1,1,,,
1824,congrats_en_otand_en_otbhabhi_hi_otbeti_hiki_hibohot_hibohot_hibadhai_hi_ot,0,1,1,1,,,
543,india_enmain_hisabzi_hilene_hise_hiolympics_otmain_himedal_enlene_hitak_hiladies_enko_hiki_hijana_hiparta_hihai_hi_otlol_hi_otrio2016_ot,0,0,0,0,,,
973,chikna_otpehle_hihi_hibole_hithe_hi_otki_higender_enratio_enimprove_enkaro_hi_otab_hibhugato_hi_ot,0,0,0,0,,,
1597,jis_hitaraf_hike_hiactivist_enviolence_enaur_higundagiri_hikarenge_hi_otunhi_hiko_higunda_hikahaa_hijata_hihai_hi_otthere_enis_hia_endiff_hi_ot,0,0,0,0,,,
2632,tujhe_hiyaad_hina_himeri_hiaayee_hi_ot,0,0,0,0,,,
2747,sanskarijamesbond_otke_himunh_himein_hirajnigandha_hi,1,0,1,1,,,
2157,shaam_hise_hiaankho_himein_hikuch_hinami_hisi_hihai_hi_ottl_enpar_hihot_endp_en_ots_hiki_hikuch_hikami_hisi_hihai_hi_otirshaad_ot,1,1,1,1,,,
200,tusshar_hikapoor_hities_enrakhi_hito_hiekta_hikapoor_hi_ot,0,0,1,1,,,
2078,khuram_hibhai_hiapny_himera_higender_enchange_enkar_hidiya_hihai_hi,0,0,0,0,,,
3330,_ot_otki_hisarkar_hiaane_hike_hibaad_hi82_otpercent_encommunal_enviolence_enki_highatna_hime_hikami_hiaai_hihai_hi,0,0,0,0,,,
210,gutka_himukeshpic_hi_ottwitter_en_otcom bvp3q5w6mc_hi,0,0,0,0,,,
1547,aaj_hiairways_otki_hitoh_hilag_higayi_hibhai_hi_othappy_enbhai_hidooj_hi_otbc_en_ot,1,1,1,1,,,
1168,_ot_othappybdaypm_otwala_hihashtag_hiuse_hikarta_hito_hizyada_hirt_enmilte_hi,0,1,1,1,,,
499,sir_enjaa_hi_otre_hi_otjaa_hi,0,0,0,0,,,
1467,filmstars_hiko_hilekar_hichappal_hiki_hiads_enkyun_hibanate_hihain_hiyaar_hi,0,1,1,1,,,
2754,subhash_highai_hikyu_hikar_hiraha_hihai_hi_ot,1,0,0,0,,,
1767,arvind_otkejriwal_otjeet_higaya_hito_hikitne_hilog_himumbai_himein_himigrate_enkarenge_hi_ot,0,1,1,1,,,
3221,dhoni_otbhai_hiek_hidin_hiball_entod_hihi_hidenge_hi_ot,0,0,1,1,,,
1501,him_en_otrang_hide_hitu_himohe_higerua_hiher_en_otso_enja_hichutiye_hi,1,1,1,1,,,
1753,log_hiraat_hiko_hishaadi_hikarte_hihai_hito_hisuhag_hirat_hikab_himanate_hihai_hi_ot,1,1,1,1,,,
2185,kyu_hibhai_hikyu_hi_otpic_hi_ottwitter_en_otcom 793lipd9sy_hi,0,0,0,0,,,
2962,meri_hiek_hitaang_hinakli_hihai_himain_hihockey_enka_hibahut_hibada_hikhiladi_hitha_hi_otek_hidin_himeri_hikisi_hibaat_hise_hiuday_hibhai_hiko_higussa_hiaaya_hi_otmeri_hihi_hihockey_enstick_ense_hi_ot,1,1,1,1,,,
3054,ye_hikis_hichutiye_hine_hirahulonleave_otwala_hitrend_enchalu_hikiya_hihai_hi_otpic_hi_ottwitter_en_otcom vkmfl1eckv_hi,0,0,1,0,,,
751,pk_endirected_enby_enanurag_hikashyap_hi_otaamir_hikhan_hi_otgaajar_hidena_hivendor_en_otpaisa_hido_hiaamir_hi_otnahi_hihai_hipaise_hivendor_en_otbhaag_hibhosdike_hi_ot,1,1,1,1,,,
201,_ot_otmurgi_hiaur_hitaang_hiki_hibaate_hikar_hirahi_hiho_hi_otlagta_hihai_himohatarma_hiaapko_hibhook_hilagi_hihai_hi_otkhaane_hime_hirayta_hizaroor_hilena_hi,0,1,1,1,,,
1673,o_hinaadan_hiparindey_highar_hiaaja_hi_ot_otthis_ensong_enwas_enwritten_enfor_enmodi_otsir_en,1,0,1,1,,,
2230,digvijay_hi_otbhow_hibhow_hi_otsingh_hicelebmiddlenames_ot,1,0,1,1,,,
881,_ot_otmurdabaad_hike_hinaare_hilagaane_hiwale_hibhi_hiusi_hicategyy_hike_hihonge_hijo_hisirf_hicaste_enn_hirelign_hike_hinaam_hipar_hipolitics_enkhelte_hihai_hi,0,0,0,0,,,
864,bhaijaan_hine_hiye_hijo_hilocket_enpehna_hihua_hihai_hibajrangi_hime_hiye_hikaha_himilega_hi_otlena_hihai_hi_ot,1,1,1,1,,,
149,_otwaise_hibhi_hipornban_hichal_hiraha_hihai_hi_otsorry_entha_hi_otke_hihai_hi_otpata_hinai_hi_otaap_hichalu_hirakho_hierotic_enpoetry_en,0,1,1,1,,,
