ID,Tweet,True Label,BERT,BERT 22,BERT 9,,Model,T test
3220,haha_hislb_hiko_hithappad_hipada_hitab_hikaisa_hides_himei_hiho_hilagraha_hihei_hijab_hihar_hidin_hirape_enhota_hihei_hitab_higaand_himarwa_hirahi_hithi_hikya_hi,1,0,1,0,,,
1096,karachi_hiko_hiterrorism_enka_hishikaar_hihoney_enpe_hibura_hibhalla_hibolnay_hiwaaley_hiaaj_hichup_hise_hisog_himana_hirahey_hihain_hiek_hiwaqt_hitha_hihum_hilaashen_hiuthatey_hithy_enroz_hi,0,0,0,1,,,
925,mujhe_hinahi_hipata_hibas_hitu_hiis_enrap_enka_hirape_enkardena_himujhe_himatlab_hinahi_hihai_hiki_hitu_hirap_enke_hisath_hiraat_hibita_hiya_enshadi_hikar_hibas_hiho_hijana_hichahia_hi,0,1,1,0,,,
3090,qvkly_hipeshawar_hiki_hiclock_hiidhar_hikyu_hidhika_hirahe_hiho_hisuna_hiki_hipak_hime_ensirf_hiaur_hisirf_hibakri_hiko_hirape_enkar_hijata_hihe_en,0,0,1,0,,,
3295,i_enhate_enthem_enjo_hilog_hiaapko_hibadnami_hikarte_hihai_hikyonke_hiaap_hihamare_hilye_hiek_hibahat_hikhas_hiinsaan_hiho_hi,1,1,1,1,,,
3301,kapooray_hipehlay_himulk_himain_hirape_encontrol_enkro_hikahin_hitumharay_hichiknay_hika_hib_hina_hihojayai_hiangrezi_hihamain_hiahi_hijay_hi,0,0,0,0,,,
852,j_hip_hibass_hiye_hiviku_hihina_hika_hiname_enkyun_hilaata_hihai_hibaar_hibaar_hii_enjust_enhate_enthat_en,1,1,1,1,,,
1012,777_restwah_hirashan_hicard_enbanvane_hike_hiname_enpar_hirape_enkrne_himms_enbanane_hivale_hikhud_hikajri_hibabu_hipar_hialliga_hi,1,0,0,0,,,
2064,baleegh_hiur_hirehman_hika_hirape_enchal_hiraha_hihai_hihamir_himir_hik_hishow_enmai_hi,0,0,0,0,,,
622,beta_hiburma_himein_hikismat_hise_hibach_higya_hinhi_hitoh_hiisse_hibhi_hibura_hiho_hijata_hirape_enho_hijata_hiis_enjhath_hike_hibaal_hika_hi,0,1,0,0,,,
669,sir_enwe_enall_enknow_hikuch_hinahi_hihi_enho_hisakta_hijab_hitak_hiworld_enterrorism_enke_hiagainst_enkhada_hinahi_hihota_hi,0,0,0,0,,,
2107,ha_hiha_hiha_hijaise_hipak_hime_enrape_ennahi_hihota_hibhai_hipak_hiis_enthe_enno_en1_restin_enterrorist_ensupply_hiriot_enhua_hibandh_hibhi_hihoga_hi,0,0,0,0,,,
1517,chutiya_hihe_enis_eni_enhate_enhim_en,1,1,1,1,,,
1221,inhe_hiq_hikewal_hishaadi_hike_hiliye_hishariyat_hika_hikanoon_hichahiye_hi14_restsaal_hime_enkewal_hishaadi_hike_hiliye_hihi_enbaalig_hirape_enkrne_hiwala_hi,0,1,1,1,,,
606,waise_himeri_hisoch_hiaisi_hihai_hicoz_enmain_hireligion_enmaanta_hihi_ennahi_hinafrat_enhai_hikattar_hilogo_hise_hiaur_hiunnki_hisoch_hise_hi,1,0,1,1,,,
1946,beef_ense_hijisko_hinafrat_enh_hipahle_hiapne_higharon_hise_hileather_hik_hibelt_enaur_hishoes_ennikaal_hikr_hijala_hide_hi,1,0,0,1,,,
360,amarinder_hiapni_hihee_hisabha_hiki_hitasveer_hidil_hihate_enho_hi,0,0,0,0,,,
1175,kami_hihamare_hiandar_hikhud_hihai_hijab_hirape_enhota_hihai_hito_encandle_enmarch_enkarte_hihai_hi,1,0,0,0,,,
1640,aaj_hito_ensalman_hibhi_hichupke_hise_hibol_higaye_hik_hii_enhate_enhina_hiand_enagree_hiwith_hiarshi_hif_hi,0,1,1,1,,,
369,kisse_hibol_hirahe_hiho_hibhakt_hiko_hibol_hikar_hihi_enlaya_higaya_hiye_hibhadwa_hikadyani_hitake_hihatred_enfela_hisake_enbut_end_restq_hiy_end_restppl_engo_ento_endis_enshow_en,0,0,0,1,,,
3102,nhi_hiallah_hika_hishukar_hiha_hipakistan_himei_hisb_hikuch_hiha_hihr_ennaimat_hikhush_hihaal_himulk_hiha_hiagr_hi,0,0,0,0,,,
70,org_hihate_enspeech_encases_ensirf_himojahiro_hipe_hibanty_hihae_hi,0,0,0,0,,,
1597,haasan_hitum_hikeh_hitay_hipakistan_hiacha_hinahi_hichalo_hit_hi,0,0,0,0,,,
728,kashmir_hitm_hilog_hiab_hibacha_hini_hisakte_hitoilets_hitm_hilog_hibanwa_hini_hisakte_hirape_entm_hilog_hirukwa_hini_hisakte_hiaur_hiphir_himun_hiu_en,1,1,0,1,,,
2609,bhai_hihumne_hibas_hiaik_himartaba_hiterrorism_ensponsor_enkiya_hihai_hiwoh_hibhi_hisri_hilanka_himein_himai_hikhud_hiopenly_enye_hikeh_hira_hi,0,0,1,0,,,
3343,saudi_hiarab_hiwale_hirules_enlaao_hifr_hibaat_hibanegi_hirape_enki_hisaja_hime_enbechara_hiusse_hihi_enhath_hidho_hibaithega_hi,0,0,1,0,,,
3089,sir_enbeti_hito_enbeti_hihoti_hihai_hiuska_hiumar_hise_hikya_hilena_hidena_hiaapko_hisabhi_hirape_encases_enk_hiliye_hiye_hinirnay_hilena_hichahiye_hi,0,0,0,0,,,
957,sir_ennaliya_hirape_encase_enin_engujarat_hikya_hiaap_hibhi_hiaise_hipagalbillo_hiko_hiticket_endoge_hi,1,0,0,0,,,
160,ise_hilagata_hihai_hiis_enzagade_hime_enlog_hishilpa_hiko_hihate_enkarenge_hiisiliye_hibaar_hibaar_himu_hi,0,0,0,1,,,
3010,jihadiyo_hika_hijihadiyo_hise_hipooch_himurder_enmurder_enhota_hihai_himai_hishakha_hinahi_higaya_hiisliye_himur_hi,0,0,0,0,,,
111,bahu_hibetio_hiki_hirape_enaur_hihatya_hibhi_hirecord_hitor_hiho_hiraha_hihai_hiis_enper_hiaap_hika_hidh_hi,0,0,0,0,,,
2356,vaghani_hihimachal_hiprad_hi,0,0,0,0,,,
978,nahi_hiwoh_hiabhi_hirape_enkarwa_hiraha_hihai_hiaankh_hiband_enkar_hik_hi,0,0,0,0,,,
1500,tv_hiki_hisita_hiko_hiye_hib_hinahi_hipata_hiki_hikya_hibolna_hihai_hikya_hinahi_hibas_hinafrat_enki_hirajneeti_hise_himatlab_hihai_hiinhe_hi,1,1,1,1,,,
1222,bht_hibap_hibap_hikra_hitha_hina_hikya_hihua_hitv_hikahan_hituthay_hilol_enlundistan_himai_hituthay_hikisi_hirape_enki_hipaidawar_hi,1,1,1,1,,,
2820,matlab_hike_hiab_hiagar_hibeef_ennahi_hikha_hisakte_hito_encow_enka_hihi_enrape_enkar_hidaalo_hifacepalm_en,0,1,1,1,,,
2675,tumhain_hisharam_hiaani_hichaheye_hiis_enbrutal_himurder_enko_hipoliticize_enkarne_hipe_hiis_enterhan_hitu_himashal_hikpk_higov_enaur_hipti_hiprovin_en,1,1,1,1,,,
1192,aur_hius_hiek_higang_enke_hiupar_hibhee_hiilzam_hihai_hiilzam_hipolitically_himotivated_enho_hisaka_hihai_hiislamic_enterrorism_enworldwide_enhai_hi,0,0,0,0,,,
2113,meri_hikhwahish_hibhi_hikuch_hiajeeb_hisi_hihai_hiwo_himujh_hise_hinafrat_enkare_hito_enkare_hilekin_himohabbat_hikisi_hiaur_hise_hina_hikare_hi,0,1,0,1,,,
866,aur_hibhai_hika_hito_enkhada_hihi_ennhi_hihota_hito_enrape_enkya_hikrega_hiposter_ennhi_hichhed_hilekr_highum_hira_hih_hi,0,0,0,0,,,
463,ek_hihi_enrastaa_hihai_hireppist_enke_hisaat_hijo_hisaudi_hiarabia_hime_enhota_hihai_hiyaha_hiper_hib_hikaro_hiyakeen_himano_hiphir_hikoi_hirape_ennahi_hihogaa_hi,0,1,0,0,,,
3099,retired_enfauji_hine_hipatni_hiki_hipitaai_hikarne_hike_hibaad_hibistar_hise_hibaandha_hinaukar_hine_hikiya_hirape_en,0,1,0,1,,,
1732,tamoli_hibro_enmere_hitweet_enmai_hisare_hirang_hihai_hirajniti_hike_hipyaar_hike_hinafrat_enke_hijokes_enke_hiattitude_enke_hi,0,0,1,0,,,
1649,i_endon_ent_hihate_enindia_enmeri_hikoi_hizaati_hidushmani_hithorri_hihi_enh_hiaap_hise_hior_hirahi_hikhail_hiki_hibaat_hitou_hihaa_hi,0,1,1,1,,,
1363,sanchalk_hithe_ento_entum_hikese_hibol_hisakte_hiho_hikisiko_hiuth_hiza_hibol_hik_hiaaj_hitumari_hivzase_hihari_hihey_hih_hi,1,0,0,1,,,
1455,i_enhate_enpalak_hipaneer_hipaalak_hidekh_hike_himera_hidimag_hikharab_hiho_hijaata_hihai_hilol_en,1,1,1,1,,,
1646,khan_hiyes_enlopa_hiis_eninsecure_enwith_hibani_hiisliye_hihar_hiwaqt_hibani_hiko_hibura_hibolti_hihai_hii_enhate_enthis_engirl_enn_enlove_hiu_enbani_histaystong_en,1,1,1,1,,,
2467,hate_enit_hijab_hitest_enata_hiho_hiphr_hibh_hiacha_hina_hiho_hi,1,1,0,0,,,
2264,bulbul_hiji_hiaashiq_hitera_hihi_enaap_hike_hisaath_hikisi_himusalman_hine_hikar_hidari_hiki_hihai_hikya_hiyeh_higaddari_hinahi_hihai_hisali_hi,1,1,1,1,,,
3250,aaj_hiphir_hiek_hiraajneta_hiaaya_hiaur_himere_hishahar_hika_hirape_enkarke_hichala_hijaayega_hi,0,0,0,0,,,
2376,rishi_hisab_hiterrorism_enhum_hinhi_hiaap_hilog_hiho_hishak_hihai_hito_enkashmir_hiko_hihi_endekh_hilo_hikon_hiphela_hiraha_hihai_hiterrorism_en,0,0,0,0,,,
399,wo_hisala_hito_enbaba_hihai_hiasha_hiram_hiki_hitarha_hitabhi_hito_enus_hipar_hibhi_hirape_encase_enlaga_hihua_hihai_hikutte_hisirf_hibhaukte_hihi_enhai_hi,0,1,0,1,,,
2003,bibi_hiankhon_hise_hirape_enkerte_hihain_hikhusray_hikahein_hiky_hi,0,0,0,0,,,
2971,tum_hikaun_hihotay_hihumay_hiterrorism_enka_hikehne_hiwalay_hiapne_hiagent_enko_himaan_hinay_hise_hiinkaar_hikrdiya_hihai_hitmne_hiaur_hihumay_hibaatain_hisunatay_hiho_hi,0,0,0,0,,,
633,_hi,0,0,0,0,,,
1561,sir_enhum_hipiche_hiisiliye_hihai_hiki_hidesh_hika_hikanoon_hisahi_hinahi_hihai_hihar_hi26m_restme_enek_hirape_enhota_hihai_hibharat_hime_endail_hi,1,1,0,0,,,
2616,mahi_hitu_hikutte_hika_hibaccha_hinikla_hikya_hiyarr_himaa_hikasam_hijust_enhate_enu_enbhen_hike_hilaude_hiteri_himaa_hiki_hibhosdike_hi,1,1,1,1,,,
1756,teri_hibaari_hibhi_hiaayegi_hibeta_hikar_hile_hicomments_engande_hivelle_hilo_hi,0,0,0,0,,,
909,gaurilankesh_hike_higharwale_hiaur_hileftist_engoons_enne_hikerala_hime_endarzano_hihinduon_hiko_himara_hiunki_hibet_en,1,1,1,1,,,
3143,main_hikhush_hihu_hike_hiuski_hinafrat_enka_hiakela_hiwaris_hihu_himohabbat_hito_enunko_hibahut_hise_hilogon_hise_hihai_hi,0,1,1,1,,,
2364,acha_hichoro_hiapni_hiarmy_enko_hiroti_hidou_hiapni_hiawaam_hiko_hitoilets_hiaur_hiapni_hilarkiyo_hiko_hirape_ensey_hibachao_hihame_hiharr_hi,0,1,1,1,,,
3123,see_en50_restpublic_enpagal_hiho_higai_hibhukha_himar_hidete_hihai_hibomb_hidaltr_hihai_higharope_hiladkiyo_hika_hirape_enkarte_hihai_hi,1,0,0,0,,,
424,rukhsarr_hihina_hikal_hiinsta_enpe_hiaa_hijayegi_hiwaha_hitum_hilog_himinority_enbhi_hinhi_hiho_hisaare_hi,1,1,1,1,,,
1057,teri_hibhan_hidudh_hidindi_hisalyaa_hisanu_hidede_hirape_enkarn_hilyi_hiapni_hibhan_hi,0,0,1,0,,,
2411,yarr_hiduniyan_himein_hiajeeb_hio_higareeb_hilog_hirehty_hihain_hikhaamkhawaa_hinafrat_enkartey_hihain_hior_hiphir_hiblock_enkar_hidetey_hihain_hi,0,0,0,0,,,
1520,pak_hisare_hiterrorist_enjihad_hika_hinaam_hipahle_hilete_hihai_hibaad_hime_enmusalman_himeri_hibahen_hika_hirape_en,1,0,0,0,,,
682,ye_hinahi_hiho_hipayega_hiiske_hiliye_hiterrorism_enkhatam_hikaro_hi,0,1,1,0,,,
2749,inhi_hisupporters_enk_hikhoon_hipaseenay_hiki_hikamai_hiloottt_hikar_himian_hisb_hine_hilondon_enme_enflats_enbana_hiliyee_hio_hikoi_hisharam_hi,1,0,1,0,,,
2678,g778_resta_enk_hisingh_higalat_hik_hikhilaaf_hiawaaz_hiuthti_hirahegi_hibjp_hihatred_enfaila_hirahi_hi,1,0,0,0,,,
2015,vishal_hitumhari_hiaukat_higuy_enki_himoot_hipeene_hiki_hihai_hisale_higuy_enko_himata_himante_hihai_hifir_hiuska_hirape_enkarte_hihai_hi,1,1,1,1,,,
3195,bhadra_hiye_hiq_hirohan_hik_hisath_hihai_hii_enhate_enyr_hiajeb_hic_hihai_hi,1,1,1,1,,,
3190,dvn_himilke_hijab_hichhora_hichhori_hiki_himasti_hithodi_hithodi_hibas_hipyaar_hika_hinaam_hina_hilena_hii_enhate_enlove_history_en,0,1,1,1,,,
2319,twitter_enpar_hihum_hibhi_hi5_rest6_restsaal_hise_hihai_hikyun_hisuspend_ennahi_hihuwe_hihatred_enaur_hifake_hivideos_enor_hinews_enpost_enkaroge_hito_ensuspend_ento_enhonge_hihi_en,0,0,1,0,,,
3393,darze_hinai_hikehte_hidarje_hikehte_hiloruu_hisinghh_hina_hibolna_hiaata_hihai_hina_hiilkhna_higang_enrape_enki_hibirth_hihai_hitumari_hiyaqeenan_hihahaa_en,1,0,0,0,,,
462,rajasthan_hii_enlove_hibjp_hior_himodi_hipar_hiusse_hibhi_hijyada_hihate_envasundhara_hi,0,1,0,1,,,
3051,lagta_hihai_hibaba_hise_hitere_hikuch_hijada_hihi_enconnection_entu_hibhi_himafi_hideta_hitha_hikya_hibeti_hibol_hike_hibeti_hibolo_hiaur_hiphir_hirape_enkaro_hi,1,1,1,1,,,
426,aur_hihum_hipar_hiterrorism_enka_hilabel_enlagane_hiwale_hiduniya_hiache_hitarah_hijante_hihai_hiaur_hitu_hibhe_hiindia_enis_enthe_enmain_hibase_enof_enterrorism_en,1,0,0,0,,,
940,cheema_hisab_hiagar_hikoi_hipolice_enwala_hiwith_hipolice_enuniform_enkisi_hika_hirape_enkar_hiraha_hiho_hito_enus_hiko_hiagar_hikoi_hib_hiek_hiba_hi,0,0,0,1,,,
2516,samaj_hilenge_hiwoh_hibaby_enrape_enjoke_enke_hiliye_hiandar_higaya_hi,0,0,0,0,,,
986,bevkoofon_hiye_hirarhn_hinahi_hiaatankvad_hihai_hiterrorism_enhai_hideshdroh_hihai_hiisme_hitum_hilog_hidesh_hiki_hiproperty_enko_hinuksaan_hipahunchaoge_hi,1,0,0,0,,,
3321,aaj_hise_himain_hibhi_hiupma_hiko_hihate_enkarne_hilaga_hihoon_hidi_hiaap_himujhe_hikab_hitry_enkara_hirahi_hiho_hiapne_hihaath_hika_hibana_hiupma_hi,0,0,0,0,,,
577,bilkul_hiho_hirahi_hijaanch_hibhi_hiho_hirahi_hitum_hibhi_hibolo_hiki_hisapa_hiraaj_hime_enrape_enhota_hitha_hiaur_hifi_hi,0,0,0,1,,,
993,sanjay_hibhansali_hike_hithappad_hilagne_hipar_hihindu_hiterrorism_enbolne_hiwale_hiab_hikaha_hih_hidogle_hi,0,1,1,1,,,
2790,gud_enjob_enlage_hiraho_himodi_hiyogi_hike_hipiche_hisalary_enbadhti_hijaayegi_hiaapke_hibhai_hiko_hito_ennitish_hiji_hine_hirape_enkarne_hi,0,1,0,0,,,
868,kuch_hiansari_hijaise_hilog_hibahut_hibarso_hike_hishadi_hishuda_hihone_hike_hibawajood_hibhi_hitoh_himaze_hike_hiliye_hirape_enkarte_hihain_hi,1,0,0,0,,,
2995,behanchod_hipehle_hiterrorism_ento_enband_enkarlo_hi2_rest3_restbaar_hibheek_hidi_hiuske_hibaad_hibhi_hiharkato_hise_hibaaz_hinaahi_hiaate_hi,1,0,0,0,,,
1643,up_enme_enrape_enho_hiya_enbalatkar_hisab_hicmji_hiko_hisajish_hilagta_hihai_hi100_restlaye_hihai_hisirji_hiab_hijaldi2_hisajish_hipakad_hilenge_hibhagawan_hih_hi,0,0,0,1,,,
1025,han_hizainab_hika_hirape_enand_enmurder_entoh_hiafghaniyon_hinay_hihi_enkiya_hitha_hina_hisaaf_hisuthron_hiki_hishakal_hidekho_hi,1,0,0,0,,,
589,log_himusic_hime_enrap_enkarte_hihain_hiaur_hiye_hibhai_himusic_hika_hirape_enkrte_hihain_hi,0,1,0,1,,,
3365,we_endo_enappreciate_enbhai_hibut_enkabhi_hikabhi_hiachi_hifilmo_hiko_hibhi_hiaap_hirape_enkar_hidalte_hiho_hi,0,1,1,1,,,
2990,arya_hipappu_hika_hiye_hisaja_hiphansi_hise_hikam_hinahi_hi,0,1,0,1,,,
1328,nudes_enmangna_hior_hibhejna_hirape_enk_hibrabr_higunah_hiha_hi,0,0,0,0,,,
704,bhaajpaa_hike_histar_encampainer_ensh_hinarinder_himodi_hiko_hisaat_hikhoon_himaaf_hipar_hidussraa_hikoii_hikuchh_hibhi_hikahey_hitoh_himaryaadaa_himai_hiraho_hi,0,1,0,1,,,
37,cawnporiah_hibhai_hiaur_hihamera_hidesh_himein_hiyeh_hikaam_hiaap_hikae_hiparivar_hiwale_hikar_hirahe_hihain_hisanghis_hiand_enmusanghi_hi,1,0,0,0,,,
720,hamesha_hiabroad_enme_enrahne_hiwale_hihame_hisabhyata_himat_hisikhao_hinafrat_enko_hifailne_hiwale_hisinging_enme_enkuchh_hinahi_hiho_hiraha_hito_enpolitics_enki_hitaiyari_hi,1,1,1,1,,,
644,mohabbat_hitum_hise_hinafrat_enhai_hiepisode_hi11_rest,0,0,0,0,,,
688,you_enare_hitoo_enprosiac_enas_enwell_engrammar_ennazi_hibaat_hikarni_himujhe_himushkil_hikabhi_hiaisi_hitoh_hina_hithi_hi,1,1,0,0,,,
1349,kameena_hibaap_hinay_hibharat_himata_hika_hirape_enkar_hidiya_hi,1,0,0,0,,,
2826,kashmir_hiazaadi_hichahtah_hihai_hiterrorism_enapne_hiaap_hiband_enho_hijaye_higi_hisir_en,0,0,0,0,,,
2733,6_restdin_himai_hi8_restbadi_higang_enrape_enjis_himai_hise_hi1_rest5_restki_histudent_hithi_hi2_rest10_restki_histudent_hi3_rest12_restki_histudent_hithi_hiis_enbare_himai_hitweet_enkon_hi,0,1,1,1,,,
3013,taagi_hipadipoyina_hiamayini_hicheste_hirape_ene_hiavuddi_hi,0,0,0,0,,,
1604,sayss_enkoi_hilarki_hinazar_hiaajai_hiinke_hifrustrated_enlarke_hiwaheen_hishuru_hihojate_hihain_hiye_hibi_hiterrorism_enki_hihi_enek_hitype_enhai_hi,0,0,0,0,,,
1212,er_hipanda_hiek_hitaraf_hididi_hibol_hirahe_hiho_hidusari_hitaraf_hiusi_hididi_hika_hirape_enhone_hiki_hibaat_hikr_hirahe_hi,1,0,0,0,,,
190,bhai_hiterrorist_enke_hijanak_hibola_hijata_hipakistan_hiko_hiatankwaad_hito_en,0,0,0,0,,,
3134,sahi_hikaha_hiapne_hisir_enmagar_hikya_hikare_hiye_hiindia_enhai_hiyaha_hilogo_hiko_hicareer_enbanana_hihai_hijab_hiindia_enk_hiandar_hirape_en,0,0,1,1,,,
2792,tumne_hikyaa_hikiya_hidelhi_hike_hiliye_hiab_hipunjaab_hichale_higaye_hisaale_hirape_enhote_hihai_hidelhi_himain_hitu_hipunjaab_himain_himauz_hikarta_hihai_hi,1,1,1,1,,,
175,armaan_hiko_hibaarish_hime_enbighne_hik_hibaad_hiwala_hinahana_hinahi_hipasand_hithts_enwhy_enhe_enhate_enrain_en,0,1,1,0,,,
129,mawlana_hifarid_hiuddin_hial_himobarak_hijubokrai_restislamer_hijhanda_hihate_enegiye_hiashbe_hibengali_hivia_hi,0,0,0,0,,,
1236,news_enpakistan_hiitna_hipaal_hiposkay_hikhoon_hipasina_hiek_hikarkay_hiinko_hibhejta_hihain_hiaur_hiindian_enarmy_eninhay_hiek_hihi_enjhatkay_hima_hi,0,0,0,1,,,
3122,sri_hierrip_hithanani_hiki_hianthe_hileda_hiila_hianukune_hipalakollu_hilo_hilady_enchethi_hilo_hirape_enki_higuri_hiayyadu_hi,0,1,0,1,,,
1596,mydadalwayssays_enthat_enkisi_hise_hinafrat_enutni_hihi_enkaro_hike_himohabbat_hiki_higunjaish_hirahe_hi,0,0,0,1,,,
313,bhai_hihaste_hihate_engir_hipade_hithe_enham_hito_enmaza_hiaa_higayi_hiyaar_hikeep_enit_hiup_en,0,1,0,0,,,
544,mansoor_hiali_hiisko_hikehty_hihain_hijhalat_hiis_enchumpu_hik_hipory_hikhandan_hiko_hich_hinisar_hiis_enky_hisamny_hiphansi_hidai_hidy_hi,1,0,0,0,,,
6,azaadi_hik_hibad_hibhi_hikuch_hiesa_hikro_hipak_hihate_enfelane_hise_hito_enabdus_hisalam_hinhi_hibnte_hi,0,0,0,0,,,
2000,vampire_endushman_hika_hidushman_hidost_hihota_hihai_hina_hiwe_enboth_enhate_enour_en7_restphuphoz_hi,0,0,0,0,,,
1725,plz_enask_enmodi_hiji_hipunjab_hielection_enaa_higaye_hihain_hiek_hipose_enbhagat_hisingh_hik_hiphansi_hipar_hilatakne_hiwala_hibhi_hide_hidalein_hikhadimodified_rest,0,0,0,0,,,
2720,raju_hishri_hijaise_highatiya_hientertainers_enhote_hihai_hijo_hipaise_hiko_hiliye_hikisi_hibhi_hihad_hitak_hikisi_hiko_hibhi_hibol_hishkte_hi,1,1,1,1,,,
2241,ramjas_hiye_hi2_restharaamkhor_hirehte_hiyaha_hih_hiyaha_hiki_hihawaa_hime_ensaans_hilete_hih_hiyaha_hika_hinamak_hikhate_hih_hiyaha_hika_hipaani_hipeete_hih_hipar_hi,0,1,1,1,,,
2700,na_himinorities_enpe_hidrama_enbanta_hihai_hina_hihate_enaur_hibigotry_enpe_hidrama_enban_hiraha_hihai_hina_hipolitics_enpe_hidrama_enban_hiraha_hihai_hiaur_hina_hikisi_hiaur_hicheez_hipe_hi,0,0,0,0,,,
1261,ghulammustafa_hihakumat_hikhud_hidahshatgard_hihai_hiagents_enko_hipala_hihua_hihai_hilootmaar_hicrime_himurder_ense_himaal_hibanarahe_hihain_hi,0,0,0,0,,,
2775,sir_eng_restsamajhdar_hiaadami_hiwo_hihi_enh_hijo_hidoobti_hinav_hiko_hichod_hide_hikaha_hicongress_hime_enaaye_hifilmo_hime_enkya_hirape_enkaro_hi,0,0,0,0,,,
1375,terrorism_enpakistan_hime_enhai_hior_hifikar_hipuri_hiduniya_hiko_hihai_hipata_hinahin_hiinhe_hihamari_hifikar_hihai_hiya_enhumse_hidarte_hihai_hi,0,0,0,0,,,
2303,pak_hiteri_himaa_hiko_hirape_enkiya_hitha_himusalmano_hine_hitoh_hitu_himusalman_hibana_hihum_hiladte_hirahe_hipar_hiislam_hinahi_hikabool_hikiya_hitabhi_hi,1,1,0,0,,,
1479,khawar_hipore_hihate_entorkari_hilege_hichilo_hiar_hithumi_hihat_hiwash_hikoro_hinai_hiso_hithumi_hihatr_hishugran_hinicho_hiis_enur_hidp_en,0,0,0,1,,,
2960,rape_enke_hiaropi_hiyusuf_hiko_hiwha_hiki_hipolice_enbachane_hiki_hikosis_hikar_hirhi_hihai_hijo_hiki_hiek_hiblatkaari_hihai_hi,0,1,0,1,,,
2981,ye_hito_enkuch_hibhi_hinhi_hiinki_hiarrested_enmp_hitapas_hipal_hito_enopposition_enki_hiwomen_enki_hirape_enkarne_hiki_hidhamki_hibhi_hidete_hihe_en,0,1,0,0,,,
956,vj_hiare_hiyaar_hikabhi_hiwo_hibaba_hiji_hiko_hibhi_hiyaad_hikarlo_hina_hiasaram_hibapu_hiram_hirahim_hijaise_hipakhandio_hiko_hiinke_hihi_ensew_hi,1,0,0,0,,,
889,ek_higang_enke_hicrime_hise_hiterrorism_enprove_ennahi_hihota_hiagar_hihota_hito_enun_hine_hiban_hilagaya_hihota_hi,0,0,0,0,,,
871,aur_hiawaam_hiapni_hibetiyan_hirape_enkarwanay_hika_hiintezaar_hikaray_hiyehi_himatlab_hihai_hina_hiaapka_hi,0,0,0,0,,,
1927,kaha_higai_hiwo_himedia_enjo_hirape_enjasi_highatnaa_hiko_hisaalo_hichalate_hihai_hiek_hifauji_hiki_hifariyaad_hikoi_hikyu_hinhi_hisunta_hihai_hior_hikeval_hiofficer_ense_hidesh_hinhi_hichalega_hi,1,0,0,0,,,
2829,akhilesh_hidon_ent_hifeel_hibad_hibaap_hine_hisikhaya_hiladko_hise_higalati_hiho_hijati_hihai_hibhabhji_hiki_hichhedchhad_hihui_hihai_hirape_ennahi_hiakhilesh_hi,0,0,0,0,,,
2669,acha_hichoro_hiyaar_hitum_hilog_hijeeto_hiaur_hihazaar_hibaar_hijeeto_hisirf_hirape_encontrol_enker_hilo_hiyar_hihamain_hihaar_himazoor_hihai_hiwe_enwan_en,0,0,1,1,,,
464,roj_hiek_hirape_enho_hiraha_hihai_hikaha_higaya_hi56inch_restka_hisenaaa_hi,1,0,0,0,,,
2089,are_hiisko_hihate_enkyun_hikrti_hiho_hinew_ennew_ento_enaayi_hih_hibechari_hiisne_hiaisa_hikya_hikr_hidiya_hi,0,0,0,0,,,
223,aaj_hike_hineta_hibilkul_himosquito_enki_hitarah_hiho_higaye_hihai_hijo_hibhedbhav_hini_hidekhte_hibas_hijam_hikar_hikhoon_hichooste_hih_hi,0,0,0,0,,,
3378,abbe_hiisse_hikoi_himaaro_hibc_hiko_hiagr_hiitni_hihi_enfikar_hih_hito_enup_enm_enjo_hiitne_hirape_encases_enhuye_hiunhe_hirokne_hik_hiliye_hikuch_hiq_hini_hikrta_hi,0,0,0,1,,,
1762,hate_enzyada_hiya_enpyar_hijyada_hi,0,1,0,1,,,
3259,naqli_hitasveer_hivaale_hidaanishmand_hibhakt_himaharaj_himujhe_hihate_enmonger_enbulaane_hise_hipehle_hiaainaa_hidekh_hiliyaa_hihothaa_hijai_hihind_hi,1,0,0,1,,,
2519,jenni_hii_enhate_enthe_enwhole_enpicture_enaapko_higap_enki_hipadi_hihain_hiwaise_higaur_hikarne_hiwala_hibaat_hihain_hi,1,1,1,1,,,
691,nonsense13_restitna_histand_enun_hisab_hibahno_hike_hiliye_hilo_hijo_hiacid_enpidit_hih_hirape_enpidit_hih_hiunka_hidard_hisamjho_hij_hi,1,0,0,0,,,
951,bhai_hitension_ennahi_hileneka_hiye_himodi_hiwodi_hiaur_hiaur_hisare_hiselfie_enwale_hiapna_hihaq_hikho_hibethe_hihe_en,1,1,1,1,,,
1663,pyar_hinasha_hihai_hivideo_ensong_enhate_enstory_en4_restneha_hikakkar_hitony_enkakkar_hikaran_hiwahi_hivia_hi,0,0,0,0,,,
2330,bhai_hiagar_hiusse_hihate_enkarta_hihai_hitoh_hiignore_enkar_hinaa_hiuske_hirelated_enpost_enhatred_enkyoun_hibaraha_hiraha_hihai_hi,0,0,0,0,,,
2345,amurr_hipaisay_hinahi_hitoh_hielaaj_hinahi_hihoga_hiye_hib_hiek_hikism_hiki_hiterrorism_enhai_hi,0,0,0,0,,,
515,ab_hiyeh_hilog_hiterror_enban_hijayenge_hito_enmuslims_hikidar_hijayenge_hibhai_hiyahi_hiek_hidesh_hihai_himuslims_himuch_hibe_hibhonk_hisakte_hihai_hi,0,1,0,0,,,
